secid,date,spot_price,ticker
125559.0,2024-05-09,88.98,XBI
125559.0,2024-05-10,88.14,XBI
125559.0,2024-05-13,89.88,XBI
125559.0,2024-05-14,90.78,XBI
125559.0,2024-05-15,92.61,XBI
125559.0,2024-05-16,92.59,XBI
125559.0,2024-05-17,91.18,XBI
125559.0,2024-05-20,92.27,XBI
125559.0,2024-05-21,91.57,XBI
125559.0,2024-05-22,92.17,XBI
125559.0,2024-05-23,89.32,XBI
125559.0,2024-05-24,88.83,XBI
125559.0,2024-05-28,89.13,XBI
125559.0,2024-05-29,87.48,XBI
125559.0,2024-05-30,88.96,XBI
125559.0,2024-05-31,89.13,XBI
125559.0,2024-06-03,91.42,XBI
125559.0,2024-06-04,91.17,XBI
125559.0,2024-06-05,94.12,XBI
125559.0,2024-06-06,92.82,XBI
125559.0,2024-06-07,91.39,XBI
125559.0,2024-06-10,91.99,XBI
125559.0,2024-06-11,92.46,XBI
125559.0,2024-06-12,93.82,XBI
125559.0,2024-06-13,93.82,XBI
125559.0,2024-06-14,91.75,XBI
125559.0,2024-06-17,90.59,XBI
125559.0,2024-06-18,89.7,XBI
125559.0,2024-06-20,89.89,XBI
125559.0,2024-06-21,92.38,XBI
125559.0,2024-06-24,93.74,XBI
125559.0,2024-06-25,93.08,XBI
125559.0,2024-06-26,92.19,XBI
125559.0,2024-06-27,92.86,XBI
125559.0,2024-06-28,92.71,XBI
125559.0,2024-07-01,93.04,XBI
125559.0,2024-07-02,91.36,XBI
125559.0,2024-07-03,90.87,XBI
125559.0,2024-07-05,91.71,XBI
125559.0,2024-07-08,93.23,XBI
125559.0,2024-07-09,94.37,XBI
125559.0,2024-07-10,95.48,XBI
125559.0,2024-07-11,97.96,XBI
125559.0,2024-07-12,98.96,XBI
125559.0,2024-07-15,99.9,XBI
125559.0,2024-07-16,101.85,XBI
125559.0,2024-07-17,99.8,XBI
125559.0,2024-07-18,97.54,XBI
125559.0,2024-07-19,97.51,XBI
125559.0,2024-07-22,98.89,XBI
125559.0,2024-07-23,99.76,XBI
125559.0,2024-07-24,99.04,XBI
125559.0,2024-07-25,100.98,XBI
125559.0,2024-07-26,101.54,XBI
125559.0,2024-07-29,100.27,XBI
125559.0,2024-07-30,98.99,XBI
125559.0,2024-07-31,99.06,XBI
125559.0,2024-08-01,98.67,XBI
125559.0,2024-08-02,96.47,XBI
125559.0,2024-08-05,93.43,XBI
125559.0,2024-08-06,94.44,XBI
125559.0,2024-08-07,92.36,XBI
125559.0,2024-08-08,95.0,XBI
125559.0,2024-08-09,95.54,XBI
125559.0,2024-08-12,95.81,XBI
125559.0,2024-08-13,96.95,XBI
125559.0,2024-08-14,96.09,XBI
125559.0,2024-08-15,97.71,XBI
125559.0,2024-08-16,97.77,XBI
125559.0,2024-08-19,100.85,XBI
125559.0,2024-08-20,100.83,XBI
125559.0,2024-08-21,101.82,XBI
125559.0,2024-08-22,100.14,XBI
125559.0,2024-08-23,101.51,XBI
125559.0,2024-08-26,101.7,XBI
125559.0,2024-08-27,101.07,XBI
125559.0,2024-08-28,100.54,XBI
125559.0,2024-08-29,100.91,XBI
125559.0,2024-08-30,101.26,XBI
125559.0,2024-09-03,98.66,XBI
125559.0,2024-09-04,98.52,XBI
125559.0,2024-09-05,98.08,XBI
125559.0,2024-09-06,96.52,XBI
125559.0,2024-09-09,97.89,XBI
125559.0,2024-09-10,98.1,XBI
125559.0,2024-09-11,98.9,XBI
125559.0,2024-09-12,99.06,XBI
125559.0,2024-09-13,101.21,XBI
125559.0,2024-09-16,101.28,XBI
125559.0,2024-09-17,100.95,XBI
125559.0,2024-09-18,100.81,XBI
125559.0,2024-09-19,102.43,XBI
125559.0,2024-09-20,101.61,XBI
125559.0,2024-09-23,99.19,XBI
125559.0,2024-09-24,98.71,XBI
125559.0,2024-09-25,97.75,XBI
125559.0,2024-09-26,98.19,XBI
125559.0,2024-09-27,98.43,XBI
125559.0,2024-09-30,98.8,XBI
125559.0,2024-10-01,97.97,XBI
125559.0,2024-10-02,98.09,XBI
125559.0,2024-10-03,96.64,XBI
125559.0,2024-10-04,97.51,XBI
125559.0,2024-10-07,96.33,XBI
125559.0,2024-10-08,97.1,XBI
125559.0,2024-10-09,96.31,XBI
125559.0,2024-10-10,96.22,XBI
125559.0,2024-10-11,98.68,XBI
125559.0,2024-10-14,99.07,XBI
125559.0,2024-10-15,99.31,XBI
125559.0,2024-10-16,100.25,XBI
125559.0,2024-10-17,99.3,XBI
125559.0,2024-10-18,99.83,XBI
125559.0,2024-10-21,98.15,XBI
125559.0,2024-10-22,98.27,XBI
125559.0,2024-10-23,96.67,XBI
125559.0,2024-10-24,97.25,XBI
125559.0,2024-10-25,97.15,XBI
125559.0,2024-10-28,98.49,XBI
125559.0,2024-10-29,98.56,XBI
125559.0,2024-10-30,98.42,XBI
125559.0,2024-10-31,97.03,XBI
125559.0,2024-11-01,99.27,XBI
125559.0,2024-11-04,99.22,XBI
125559.0,2024-11-05,100.62,XBI
125559.0,2024-11-06,102.44,XBI
125559.0,2024-11-07,103.01,XBI
125559.0,2024-11-08,104.18,XBI
125559.0,2024-11-11,103.53,XBI
125559.0,2024-11-12,100.51,XBI
125559.0,2024-11-13,100.01,XBI
125559.0,2024-11-14,96.96,XBI
125559.0,2024-11-15,91.83,XBI
125559.0,2024-11-18,91.96,XBI
125559.0,2024-11-19,93.17,XBI
125559.0,2024-11-20,94.01,XBI
125559.0,2024-11-21,94.3,XBI
125559.0,2024-11-22,96.24,XBI
125559.0,2024-11-25,97.63,XBI
125559.0,2024-11-26,98.85,XBI
125559.0,2024-11-27,100.0,XBI
125559.0,2024-11-29,99.62,XBI
125559.0,2024-12-02,99.31,XBI
125559.0,2024-12-03,97.69,XBI
125559.0,2024-12-04,98.79,XBI
125559.0,2024-12-05,97.33,XBI
125559.0,2024-12-06,99.14,XBI
125559.0,2024-12-09,98.24,XBI
125559.0,2024-12-10,97.42,XBI
125559.0,2024-12-11,96.97,XBI
125559.0,2024-12-12,94.2,XBI
125559.0,2024-12-13,93.4,XBI
125559.0,2024-12-16,94.76,XBI
125559.0,2024-12-17,94.59,XBI
125559.0,2024-12-18,89.93,XBI
125559.0,2024-12-19,89.81,XBI
125559.0,2024-12-20,91.28,XBI
125559.0,2024-12-23,91.89,XBI
125559.0,2024-12-24,91.98,XBI
125559.0,2024-12-26,92.65,XBI
125559.0,2024-12-27,91.35,XBI
125559.0,2024-12-30,89.89,XBI
125559.0,2024-12-31,90.06,XBI
